Almeria2023 PG3-SARAH3,Almeria2023 PG3-ERA5,Almeria2023 RN-MERRA2,Almeria2023 PV-MEAS
0.19640000000000002,0.26527999999999996,0.083,0.2934542598605099
0.27408,0.40035000000000004,0.128,0.5662247474747475
0.59885,0.48675,0.156,0.5904162533068783
0.68948,0.5205299999999999,0.177,0.7197433787277537
0.73609,0.56038,0.189,0.7713778409090909
0.66872,0.48175,0.201,0.5639856526575276
0.40906,0.35216000000000003,0.175,0.5812116702741703
0.42081,0.28064,0.143,0.3454870505651756
0.20291,0.11068,0.081,0.13777899906806157
0.00451,0.0,0.004,0.007972193662818663
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.00282,0.0,0.030147796416546416
0.10690999999999999,0.18578999999999998,0.148,0.18068538810726312
0.33188999999999996,0.41484,0.355,0.4922506313131313
0.5221,0.5805800000000001,0.508,0.5637902462121213
0.66235,0.70324,0.61,0.7431387911856662
0.73473,0.7512300000000001,0.656,0.12693508748196247
0.7504500000000001,0.7311799999999999,0.611,0.0
0.6715800000000001,0.65501,0.515,0.549
0.58048,0.50485,0.347,0.37
0.4565,0.31856,0.249,0.0
0.15902000000000002,0.10318000000000001,0.168,0.0016616274350649352
0.00514,0.0,0.012,0.004196979216770883
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0023,0.0,0.00788414301747635
0.0987,0.11551,0.097,0.09800931637806637
0.18788999999999997,0.18838999999999997,0.218,0.18396314333814334
0.06412999999999999,0.20959,0.335,0.19074525012025012
0.28132,0.28926,0.402,0.2900235615079365
0.07445,0.35713,0.422,0.17539757696007696
0.06598000000000001,0.34648,0.446,0.25512584926647425
0.16362000000000002,0.36619,0.458,0.2994496678090428
0.1362,0.38726,0.466,0.3621640512265512
0.35101,0.24303999999999998,0.365,0.4255116266835017
0.18572999999999998,0.11511,0.186,0.11271323678250762
0.0,0.0,0.008,0.007884267025412858
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.00173,0.0,0.02066322350489017
0.12518,0.21004,0.156,0.2257957175925926
0.37333999999999995,0.4432,0.381,0.4713271103896104
0.5775800000000001,0.62061,0.546,0.6586546266233766
0.7203200000000001,0.73661,0.652,0.7693279521404521
0.78847,0.78353,0.701,0.8214755441317941
0.80333,0.68286,0.702,0.8344437680375181
0.72572,0.62126,0.655,0.6900545634920635
0.58814,0.40742,0.562,0.591599025974026
0.38956,0.33827999999999997,0.414,0.2682550955988456
0.20688,0.12626,0.225,0.1214975468975469
0.00357,0.0,0.012,0.002795069745069745
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.00196,0.0,0.011691234517797019
0.129,0.20262,0.046,0.2114303764329806
0.35281,0.41212,0.198,0.48568685365560366
0.5297799999999999,0.5846399999999999,0.431,0.4604358315295815
0.67104,0.69112,0.642,0.7925474987974988
0.74337,0.56113,0.691,0.32415505501443004
0.77107,0.55286,0.681,0.07089571308321309
0.7130599999999999,0.67057,0.619,0.45790813642376144
0.59737,0.53976,0.517,0.298173464556277
0.42855,0.35349,0.38,0.22469862313612313
0.18093,0.13384000000000001,0.201,0.05017441979316979
0.00259,0.0,0.008,0.002152815355940356
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0017,0.0,0.0029980529501362836
0.12223,0.11783,0.045,0.004589023168189835
0.3397,0.35104,0.169,0.443844696969697
0.5389700000000001,0.49261,0.29,0.17324679082491581
0.66814,0.6661699999999999,0.495,0.0
0.74387,0.68189,0.578,0.617
0.7573300000000001,0.7087,0.634,0.677
0.6990299999999999,0.5529700000000001,0.606,0.646
0.47402999999999995,0.39277,0.508,0.541
0.34379000000000004,0.31641,0.359,0.383
0.17717,0.10121,0.161,0.174
0.0,0.0,0.0,0.005
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0014399999999999999,0.0,2.430054513387847e-08
0.08724,0.11062999999999999,0.067,0.0005025816197691198
0.14381,0.29314,0.237,0.0003747594997594998
0.5537799999999999,0.38894,0.32,0.0
0.59887,0.41652,0.36,0.384
0.15341,0.50151,0.38,0.406
0.63278,0.5352,0.386,0.412
0.39180000000000004,0.50826,0.341,0.364
0.50252,0.34018,0.265,0.284
0.40208,0.19995,0.156,0.169
0.02557,0.03861,0.058,0.066
0.0,0.0,0.0,0.003
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.00079,0.0,0.002683617925284592
0.10468000000000001,0.19259,0.138,0.0002266734808401475
0.34732,0.40947,0.362,0.0
0.5368200000000001,0.58647,0.497,0.531
0.6639299999999999,0.7029299999999999,0.601,0.642
0.72551,0.7489199999999999,0.68,0.726
0.76081,0.74341,0.683,0.729
0.70552,0.68225,0.626,0.669
0.59545,0.54703,0.526,0.562
0.42266000000000004,0.35024,0.395,0.421
0.20229,0.12440999999999999,0.214,0.23
0.0,0.0,0.006,0.012
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0062699999999999995,0.1729,0.082,0.091
0.10905,0.40188999999999997,0.252,0.0
0.44027999999999995,0.56749,0.463,0.6725455823112073
0.62885,0.67829,0.562,0.68125
0.65773,0.72017,0.64,0.555169439935065
0.54489,0.69243,0.66,0.36664825336700335
0.31587,0.56139,0.62,0.6626681622775373
0.46755,0.43227,0.527,0.5909008237133238
0.27624,0.28082999999999997,0.357,0.2761549648268398
0.05143,0.08476,0.175,0.05716046226150393
0.0,0.0,0.003,0.0013443627745711078
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.01687889009139009
0.08292000000000001,0.16365000000000002,0.117,0.17807088744588745
0.28683,0.36395,0.346,0.4197664892977393
0.4527,0.5050899999999999,0.508,0.47566945496632995
0.5726,0.62652,0.588,0.4373342803030303
0.7168300000000001,0.6298400000000001,0.603,0.47389708092833094
0.37977999999999995,0.5639400000000001,0.624,0.49248511904761905
0.69841,0.53777,0.61,0.6632566363035113
0.49695999999999996,0.32927,0.51,0.46563364297739296
0.22418000000000002,0.25621,0.321,0.21408730158730158
0.15758000000000003,0.09472,0.115,0.09508364898989899
0.0,0.0,0.0,0.0013738706509539842
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0009623486852653519
0.03925,0.06313,0.011,0.03407578463203463
0.07339,0.09964,0.049,0.08069125105218855
0.14468,0.17213,0.092,0.14756794131794132
0.09641,0.18061000000000002,0.132,0.17291309674122174
0.14366,0.29199,0.155,0.24561537999038
0.21123,0.27282999999999996,0.176,0.2422406731000481
0.26518,0.40148,0.295,0.33596248947811447
0.55812,0.42425999999999997,0.517,0.5900750435906685
0.40182,0.33123,0.4,0.3701606842231842
0.18375999999999998,0.12057,0.204,0.10866110885642136
0.0,0.0,0.002,0.0008402379449254449
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.008230904531425366
0.09035,0.18771000000000002,0.056,0.19310666185666187
0.32888999999999996,0.40581,0.202,0.44234833453583455
0.51471,0.5654199999999999,0.382,0.6234286691317942
0.64658,0.68662,0.531,0.7467799272486773
0.72387,0.7375700000000001,0.61,0.799144721019721
0.7494,0.73149,0.63,0.7890512265512265
0.69521,0.66211,0.584,0.71655768999519
0.5869500000000001,0.53443,0.48,0.5742871422558923
0.41476999999999997,0.3428,0.366,0.3621606691919192
0.19252,0.11365,0.202,0.10379398523929774
0.0,0.0,0.002,0.0006611617163700496
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.010923623887686388
0.0861,0.18777000000000002,0.119,0.19646032497594998
0.32853,0.40832,0.326,0.4469445196007696
0.50574,0.54455,0.502,0.6284613245550745
0.63019,0.67753,0.599,0.7145100559163059
0.73246,0.69689,0.622,0.7917098815536315
0.72964,0.64626,0.494,0.6833607653920154
0.53164,0.60854,0.538,0.4557428826960077
0.55196,0.48858999999999997,0.509,0.418368017977393
0.17946,0.25308,0.347,0.1916925955988456
0.01748,0.04393,0.109,0.05290755346119929
0.0,0.0,0.0,0.0023680064534231204
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0018782580266955267
0.047159999999999994,0.10531,0.082,0.09955605158730159
0.32586000000000004,0.38547000000000003,0.28,0.41849277747715247
0.51637,0.53896,0.466,0.5974375450937951
0.6509400000000001,0.6852699999999999,0.57,0.7143020607864358
0.72485,0.7215,0.593,0.7718058561808562
0.72188,0.6978,0.645,0.6434360344516594
0.67495,0.63677,0.617,0.5979179819023569
0.5189199999999999,0.41897,0.516,0.34689679533429535
0.29423,0.24049,0.357,0.21950043590668591
0.11971,0.05895,0.105,0.06406550675404843
0.0,0.0,0.0,0.0010780969416386082
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0002893087622254289
0.01472,0.04965,0.015,0.024473897206188876
0.06634999999999999,0.22116,0.059,0.23312815656565655
0.16544999999999999,0.2142,0.213,0.23750037578162578
0.35960000000000003,0.30165,0.373,0.45679074975949974
0.35107,0.35567000000000004,0.424,0.25148771945646947
0.24511000000000002,0.39076,0.381,0.27849195075757577
0.12224,0.33351,0.227,0.1721059178090428
0.18162999999999999,0.19874,0.215,0.13855382445486614
0.03111,0.07728,0.237,0.05543241216730801
0.05796,0.01551,0.078,0.016360256082651917
0.0,0.0,0.0,6.567785994869328e-05
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.00610308341350008
0.07561,0.17022,0.103,0.17561891233766233
0.31898000000000004,0.38994999999999996,0.315,0.4249731316137566
0.50019,0.5597799999999999,0.496,0.611159399050024
0.63854,0.67057,0.582,0.7367784992784993
0.71024,0.7181000000000001,0.579,0.7609784601972102
0.74242,0.69075,0.611,0.6948551737614238
0.67074,0.62946,0.615,0.727772328944204
0.47485000000000005,0.50506,0.53,0.5694170123857624
0.38659,0.2823,0.383,0.3267282196969697
0.18974000000000002,0.08896,0.192,0.03890647396584896
0.0,0.0,0.0,0.001414346089866923
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.005565100408850409
0.061649999999999996,0.14513,0.079,0.0931700750060125
0.13444,0.36212,0.285,0.22071082852332852
0.34354,0.56265,0.464,0.4447779506373256
0.65113,0.69063,0.552,0.7176234066859067
0.55196,0.7333099999999999,0.615,0.5730025327681577
0.7415700000000001,0.72235,0.628,0.5328940446127947
0.70412,0.62559,0.464,0.61434978505291
0.57274,0.49795,0.34,0.41635232533670036
0.13509000000000002,0.31859,0.227,0.15578290343915344
0.03324,0.09204999999999999,0.07,0.042107908950617286
0.0,0.0,0.0,0.0002990941157607824
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.001442244368286035
0.0034,0.16584000000000002,0.081,0.12215649876743627
0.14145,0.39783999999999997,0.304,0.1887229813011063
0.54863,0.52418,0.465,0.3835405768999519
0.44066000000000005,0.6809700000000001,0.427,0.5379672844516594
0.71734,0.7324700000000001,0.385,0.7813101250601251
0.7367400000000001,0.6766,0.296,0.7678687920875421
0.6658,0.50827,0.212,0.5804764535233286
0.60322,0.41878,0.216,0.4060760131072631
0.38292000000000004,0.27487,0.312,0.3353929924242424
0.16847,0.09179999999999999,0.131,0.07678466209716209
0.0,0.0,0.0,0.00031176171436588104
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.006258288740580407
0.05751,0.16333,0.074,0.1613800024050024
0.3133,0.38327999999999995,0.288,0.4185429443241943
0.49872000000000005,0.55928,0.474,0.6070023148148148
0.63749,0.6819400000000001,0.581,0.7209049197330447
0.55928,0.7290099999999999,0.625,0.7101778574434825
0.73358,0.7114199999999999,0.643,0.7694512085137085
0.6716799999999999,0.63637,0.62,0.6902202831890332
0.55957,0.51466,0.527,0.5360107774170274
0.39189999999999997,0.31727,0.382,0.32135642135642134
0.16491999999999998,0.09459999999999999,0.191,0.07082298130110629
0.0,0.0,0.0,0.0002306530082571749
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.005616195436507937
0.0587,0.15707,0.097,0.1620292591089466
0.30511,0.39127,0.34,0.42207397637085137
0.48229,0.5565599999999999,0.514,0.6129672844516595
0.62767,0.67148,0.623,0.7174107142857142
0.7370599999999999,0.7229,0.677,0.7411666892135642
0.71446,0.70665,0.679,0.7751266384078884
0.65873,0.6478200000000001,0.626,0.6953352347883598
0.56471,0.51416,0.537,0.5520961099086099
0.38794,0.31792000000000004,0.392,0.32666809463684465
0.17562,0.09537999999999999,0.198,0.039626835317460314
0.0,0.0,0.0,0.00021751918991502327
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.002560702761744428
0.027899999999999998,0.09165999999999999,0.09,0.07377068753006254
0.20388,0.26224000000000003,0.324,0.22807163900913902
0.38151,0.35578,0.498,0.4193796221139971
0.66031,0.52634,0.611,0.5510416666666667
0.68659,0.46776,0.669,0.595088722041847
0.73819,0.47358999999999996,0.676,0.7015190972222223
0.6651,0.45821,0.632,0.6874498331529582
0.55722,0.43662,0.537,0.5377136318542568
0.38838,0.31049,0.385,0.31660579004329004
0.16661,0.09143000000000001,0.187,0.0664257337762546
0.0,0.0,0.0,0.00024772652116402115
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0035573092031425365
0.053009999999999995,0.11293,0.09,0.14911800244508577
0.30951999999999996,0.26526,0.329,0.4105711129148629
0.49325,0.5241399999999999,0.505,0.5986413615319865
0.62838,0.61749,0.617,0.7226733480639731
0.7119800000000001,0.68653,0.674,0.7801245340307841
0.72829,0.7149800000000001,0.677,0.7717504283910533
0.6789700000000001,0.623,0.633,0.6923742634680135
0.5620299999999999,0.5105299999999999,0.537,0.5433764730639731
0.39572,0.31495999999999996,0.389,0.31643593674843673
0.16546,0.01123,0.193,0.06428539186507937
0.0,0.0,0.0,0.00020550745550745552
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.00534564594356261
0.0208,0.15264,0.05,0.14920230955387206
0.29081,0.35635,0.233,0.3004391008297258
0.49666000000000005,0.48325,0.332,0.5446096004689754
0.5946,0.44895999999999997,0.377,0.7034857503607503
0.69696,0.53324,0.421,0.7382583273208273
0.71961,0.39758,0.428,0.40587046055796056
0.66947,0.41445,0.306,0.5795400057118807
0.392,0.45018,0.209,0.4424798581048581
0.41073000000000004,0.26919,0.142,0.23820289953102453
0.15931,0.01253,0.07,0.042622315666586495
0.0,0.0,0.0,6.928060365560365e-05
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0011417693803110471
0.00519,0.08791,0.04,0.05102763197450697
0.1397,0.23599,0.214,0.20761897246272246
0.37504000000000004,0.44727,0.384,0.36521107653920154
0.5353600000000001,0.54204,0.514,0.415504561988937
0.63021,0.6164,0.583,0.5386480128667629
0.70386,0.65796,0.588,0.5443273884680134
0.60934,0.59313,0.558,0.6395949825637326
0.52459,0.48928,0.432,0.5271257966570466
0.38199,0.29861,0.323,0.21880505200817701
0.13454,0.00973,0.161,0.04030881934423601
0.0,0.0,0.0,0.00012079525412858746
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0002994152837902838
0.04931,0.1463,0.033,0.12562879514389932
0.2811,0.36947,0.293,0.3891198066979317
0.45276,0.52831,0.466,0.5255245911495912
0.58498,0.6327999999999999,0.58,0.6653211805555556
0.67401,0.6550900000000001,0.636,0.714007447991823
0.64543,0.67614,0.637,0.7157448743386243
0.60942,0.58092,0.592,0.6318352798821549
0.51454,0.47341,0.47,0.529809629028379
0.35645,0.28807,0.341,0.2917553511303511
0.12890000000000001,0.00888,0.157,0.05622407031625782
0.0,0.0,0.0,0.00010438311688311688
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.004225918159772326
0.03271,0.14264,0.07,0.14160186387686388
0.2818,0.36008,0.296,0.3763627720658971
0.50674,0.5256900000000001,0.468,0.4963504088504089
0.59416,0.62851,0.576,0.6476427218614719
0.66428,0.68335,0.631,0.7542414472101973
0.67104,0.6641699999999999,0.639,0.7536215954184704
0.5952799999999999,0.58866,0.591,0.6648991777898028
0.51566,0.46291000000000004,0.429,0.49681262025012024
0.3382,0.28975,0.266,0.25843930375180374
0.13213,0.00865,0.091,0.05854066708754208
0.0,0.0,0.0,0.00022797343474426806
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0014480481902356904
0.00771,0.09009,0.043,0.04172162548100048
0.15396,0.31688,0.288,0.2097145186988937
0.36351999999999995,0.51089,0.466,0.4621003562409812
0.62676,0.61983,0.576,0.6213703252765753
0.65911,0.6723300000000001,0.629,0.7553019029581529
0.66912,0.66634,0.634,0.7425245761183261
0.63422,0.6006,0.59,0.6597926812770563
0.51771,0.471,0.498,0.5145596590909091
0.35322000000000003,0.2864,0.353,0.29051621121933624
0.1495,0.00821,0.163,0.047074367935305436
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0017376520662978996
0.02505,0.12251000000000001,0.062,0.12113523629148629
0.27233999999999997,0.33937,0.282,0.3811607518638769
0.44753,0.50186,0.456,0.5638421040764791
0.57674,0.60885,0.568,0.6818627119408369
0.65716,0.64922,0.624,0.7407373587061087
0.66595,0.64586,0.623,0.7331926031144781
0.62233,0.56811,0.564,0.6620404190716691
0.51534,0.41514,0.435,0.4809322766354016
0.31932,0.24061000000000002,0.246,0.23809185606060607
0.12766,0.00975,0.07,0.05379839466089466
0.0,0.0,0.0,5.978435145101812e-06
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0013533371913580247
0.014060000000000001,0.09179999999999999,0.009,0.10161817204785954
0.24509,0.28,0.088,0.35064578072390573
0.45952,0.48198,0.169,0.5494722147065897
0.5780599999999999,0.60391,0.231,0.6810284767316017
0.64708,0.65075,0.264,0.7461174242424242
0.6599400000000001,0.62786,0.268,0.738964420995671
0.62079,0.54379,0.266,0.6645179473304473
0.52175,0.41958,0.258,0.5088304924242424
0.34692,0.25801999999999997,0.198,0.26008804563492066
0.13934,0.01013,0.081,0.04491815927128428
0.0,0.0,0.0,0.00012263032106782105
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0007150881333172999
0.0155,0.13766,0.066,0.11505694970538721
