time,P,G(i),H_sun,T2m,WS10m,Int,P_kW
20200912:2030,0.0,0.0,0.0,23.47,0.9,0.0,0.0
20200912:2130,0.0,0.0,0.0,22.73,0.69,0.0,0.0
20200912:2230,0.0,0.0,0.0,21.82,0.76,0.0,0.0
20200912:2330,0.0,0.0,0.0,19.86,0.97,0.0,0.0
20200913:0030,0.0,0.0,0.0,18.78,1.03,0.0,0.0
20200913:0130,0.0,0.0,0.0,17.94,1.17,0.0,0.0
20200913:0230,0.0,0.0,0.0,17.12,1.31,0.0,0.0
20200913:0330,0.0,0.0,0.0,16.82,1.38,0.0,0.0
20200913:0430,0.0,0.0,0.0,16.31,1.52,0.0,0.0
20200913:0530,4.96,15.44,3.66,16.09,1.52,0.0,0.00496
20200913:0630,46.78,91.63,14.22,16.47,1.31,0.0,0.04678
20200913:0730,218.75,292.24,24.45,19.05,0.9,0.0,0.21875
20200913:0830,382.95,488.5,33.87,22.18,0.55,0.0,0.38295
20200913:0930,526.57,694.85,41.76,24.06,0.41,0.0,0.5265700000000001
20200913:1030,607.96,828.01,47.1,25.52,0.55,0.0,0.6079600000000001
20200913:1130,652.36,908.28,48.8,26.5,0.62,0.0,0.65236
20200913:1230,658.32,923.06,46.41,27.2,0.62,0.0,0.65832
20200913:1330,620.31,858.62,40.55,27.65,0.62,0.0,0.6203099999999999
20200913:1430,538.24,721.25,32.34,27.85,0.83,0.0,0.53824
20200913:1530,389.57,505.71,22.73,27.78,0.9,0.0,0.38956999999999997
20200913:1630,191.96,256.82,12.41,27.31,0.76,0.0,0.19196000000000002
20200913:1730,1.85,10.24,1.84,26.86,0.28,0.0,0.00185
20200913:1830,0.0,0.0,0.0,25.7,0.76,0.0,0.0
20200913:1930,0.0,0.0,0.0,22.66,1.31,0.0,0.0
20200913:2030,0.0,0.0,0.0,21.31,1.38,0.0,0.0
20200913:2130,0.0,0.0,0.0,20.65,1.24,0.0,0.0
20200913:2230,0.0,0.0,0.0,19.9,1.17,0.0,0.0
20200913:2330,0.0,0.0,0.0,18.96,1.24,0.0,0.0
20200914:0030,0.0,0.0,0.0,18.11,1.24,0.0,0.0
20200914:0130,0.0,0.0,0.0,17.45,1.24,0.0,0.0
20200914:0230,0.0,0.0,0.0,16.91,1.31,0.0,0.0
20200914:0330,0.0,0.0,0.0,16.5,1.24,0.0,0.0
20200914:0430,0.0,0.0,0.0,16.32,1.24,0.0,0.0
20200914:0530,4.58,14.79,3.45,15.71,1.38,0.0,0.00458
20200914:0630,47.81,91.09,14.01,15.75,1.31,0.0,0.047810000000000005
20200914:0730,209.92,281.83,24.23,19.94,0.97,0.0,0.20992
20200914:0830,376.76,482.19,33.61,23.08,0.62,0.0,0.37676
20200914:0930,473.92,620.55,41.46,24.8,0.21,0.0,0.47392
20200914:1030,614.03,839.74,46.75,25.84,0.55,0.0,0.61403
20200914:1130,619.4,844.59,48.42,26.61,0.9,0.0,0.6194
20200914:1230,583.53,784.12,46.02,26.96,1.17,0.0,0.58353
20200914:1330,545.53,722.23,40.17,27.04,1.24,0.0,0.54553
20200914:1430,497.48,651.4,31.97,27.01,1.17,0.0,0.49748000000000003
20200914:1530,312.74,399.42,22.39,26.86,1.03,0.0,0.31274
20200914:1630,148.51,200.76,12.07,26.4,0.97,0.0,0.14851
20200914:1730,1.72,9.92,1.5,25.5,0.62,0.0,0.00172
20200914:1830,0.0,0.0,0.0,25.27,0.28,0.0,0.0
20200914:1930,0.0,0.0,0.0,21.88,1.1,0.0,0.0
20200914:2030,0.0,0.0,0.0,20.5,1.31,0.0,0.0
20200914:2130,0.0,0.0,0.0,19.61,1.24,0.0,0.0
20200914:2230,0.0,0.0,0.0,19.12,1.1,0.0,0.0
20200914:2330,0.0,0.0,0.0,18.42,1.03,0.0,0.0
20200915:0030,0.0,0.0,0.0,17.88,1.03,0.0,0.0
20200915:0130,0.0,0.0,0.0,17.43,1.03,0.0,0.0
20200915:0230,0.0,0.0,0.0,16.99,1.1,0.0,0.0
20200915:0330,0.0,0.0,0.0,16.25,1.31,0.0,0.0
20200915:0430,0.0,0.0,0.0,15.8,1.38,0.0,0.0
20200915:0530,6.15,17.29,3.25,15.17,1.45,0.0,0.00615
20200915:0630,42.06,82.81,13.8,15.28,1.38,0.0,0.04206
20200915:0730,191.3,256.77,24.0,18.98,0.9,0.0,0.1913
20200915:0830,381.84,485.12,33.36,21.52,0.62,0.0,0.38183999999999996
20200915:0930,487.31,634.95,41.16,23.45,0.28,0.0,0.48731
20200915:1030,617.9,846.2,46.4,24.56,0.28,0.0,0.6179
20200915:1130,656.33,915.26,48.03,25.51,0.41,0.0,0.6563300000000001
20200915:1230,661.2,927.84,45.62,26.14,0.41,0.0,0.6612
20200915:1330,622.78,860.53,39.79,26.61,0.48,0.0,0.62278
20200915:1430,528.47,707.34,31.61,26.8,0.48,0.0,0.52847
20200915:1530,392.01,509.76,22.04,26.67,0.41,0.0,0.39200999999999997
20200915:1630,194.96,260.33,11.73,26.27,0.48,0.0,0.19496
20200915:1730,1.2,8.81,1.16,25.23,0.69,0.0,0.0012
20200915:1830,0.0,0.0,0.0,24.12,0.76,0.0,0.0
20200915:1930,0.0,0.0,0.0,23.11,0.97,0.0,0.0
20200915:2030,0.0,0.0,0.0,22.21,0.76,0.0,0.0
20200915:2130,0.0,0.0,0.0,20.87,0.83,0.0,0.0
20200915:2230,0.0,0.0,0.0,20.01,0.76,0.0,0.0
20200915:2330,0.0,0.0,0.0,19.3,0.62,0.0,0.0
20200916:0030,0.0,0.0,0.0,18.71,0.69,0.0,0.0
20200916:0130,0.0,0.0,0.0,17.47,0.97,0.0,0.0
20200916:0230,0.0,0.0,0.0,16.95,0.97,0.0,0.0
20200916:0330,0.0,0.0,0.0,16.22,1.03,0.0,0.0
20200916:0430,0.0,0.0,0.0,16.32,0.83,0.0,0.0
20200916:0530,4.37,14.46,3.04,16.18,0.69,0.0,0.00437
20200916:0630,49.94,91.4,13.59,16.08,0.69,0.0,0.04994
20200916:0730,195.19,260.58,23.77,18.35,0.41,0.0,0.19519
20200916:0830,384.73,491.21,33.1,21.44,0.28,0.0,0.38473
20200916:0930,523.5,685.6,40.85,23.36,0.55,0.0,0.5235
20200916:1030,604.78,817.69,46.05,24.68,0.62,0.0,0.60478
20200916:1130,630.93,873.42,47.64,25.61,0.34,0.0,0.63093
20200916:1230,617.07,855.66,45.23,26.41,0.28,0.0,0.61707
20200916:1330,528.92,711.12,39.41,26.84,0.34,0.0,0.52892
20200916:1430,449.24,590.63,31.25,27.0,0.41,0.0,0.44924000000000003
20200916:1530,273.84,353.48,21.69,26.97,0.14,0.0,0.27384
20200916:1630,82.59,119.03,11.39,26.39,0.34,0.0,0.08259
20200916:1730,0.56,7.32,0.82,25.77,0.41,0.0,0.0005600000000000001
20200916:1830,0.0,0.0,0.0,24.2,0.83,0.0,0.0
20200916:1930,0.0,0.0,0.0,20.89,1.72,0.0,0.0
20200916:2030,0.0,0.0,0.0,19.71,1.52,0.0,0.0
20200916:2130,0.0,0.0,0.0,20.12,0.97,0.0,0.0
20200916:2230,0.0,0.0,0.0,19.98,0.69,0.0,0.0
20200916:2330,0.0,0.0,0.0,19.15,0.48,0.0,0.0
20200917:0030,0.0,0.0,0.0,18.5,0.48,0.0,0.0
20200917:0130,0.0,0.0,0.0,17.84,0.69,0.0,0.0
20200917:0230,0.0,0.0,0.0,17.08,0.83,0.0,0.0
20200917:0330,0.0,0.0,0.0,17.22,0.62,0.0,0.0
20200917:0430,0.0,0.0,0.0,17.11,0.69,0.0,0.0
20200917:0530,3.55,13.07,2.83,16.8,0.69,0.0,0.0035499999999999998
20200917:0630,40.76,83.87,13.38,16.86,0.62,0.0,0.04076
20200917:0730,201.89,270.99,23.54,18.62,0.41,0.0,0.20189
20200917:0830,377.25,481.92,32.84,22.31,0.48,0.0,0.37725
20200917:0930,518.17,680.65,40.55,24.19,0.55,0.0,0.5181699999999999
20200917:1030,585.0,800.64,45.7,25.68,0.14,0.0,0.585
20200917:1130,641.48,902.88,47.25,26.72,0.21,0.0,0.64148
20200917:1230,610.47,851.47,44.83,27.35,0.21,0.0,0.6104700000000001
20200917:1330,556.08,756.25,39.02,27.8,0.48,0.0,0.55608
20200917:1430,485.76,650.74,30.88,27.94,0.14,0.0,0.48575999999999997
20200917:1530,332.89,433.38,21.34,27.79,0.14,0.0,0.33288999999999996
20200917:1630,141.98,193.91,11.05,27.06,0.76,0.0,0.14198
20200917:1730,0.79,7.88,0.48,25.68,0.83,0.0,0.00079
20200917:1830,0.0,0.0,0.0,25.4,0.62,0.0,0.0
20200917:1930,0.0,0.0,0.0,22.61,1.17,0.0,0.0
20200917:2030,0.0,0.0,0.0,20.92,1.31,0.0,0.0
20200917:2130,0.0,0.0,0.0,19.44,1.38,0.0,0.0
20200917:2230,0.0,0.0,0.0,18.46,1.24,0.0,0.0
20200917:2330,0.0,0.0,0.0,17.73,1.31,0.0,0.0
20200918:0030,0.0,0.0,0.0,16.76,1.38,0.0,0.0
20200918:0130,0.0,0.0,0.0,16.13,1.45,0.0,0.0
20200918:0230,0.0,0.0,0.0,15.49,1.45,0.0,0.0
20200918:0330,0.0,0.0,0.0,15.43,1.31,0.0,0.0
20200918:0430,0.0,0.0,0.0,15.44,1.24,0.0,0.0
20200918:0530,2.7,11.5,2.63,15.29,1.17,0.0,0.0027
20200918:0630,43.69,87.06,13.16,15.86,1.1,0.0,0.04369
20200918:0730,208.88,278.97,23.31,18.35,0.83,0.0,0.20887999999999998
20200918:0830,380.77,486.43,32.57,21.65,0.28,0.0,0.38077
20200918:0930,499.68,653.96,40.24,23.4,0.28,0.0,0.49968
20200918:1030,602.71,815.18,45.34,24.45,0.48,0.0,0.6027100000000001
20200918:1130,641.2,881.98,46.86,25.38,0.62,0.0,0.6412
20200918:1230,584.39,783.46,44.43,25.98,0.9,0.0,0.58439
20200918:1330,491.11,640.32,38.64,26.17,0.9,0.0,0.49111
20200918:1430,433.37,561.04,30.52,26.07,0.55,0.0,0.43337
20200918:1530,342.26,440.54,20.99,25.95,0.28,0.0,0.34226
20200918:1630,150.26,203.94,10.71,25.59,0.34,0.0,0.15026
20200918:1730,0.0,5.75,0.14,24.9,0.41,0.0,0.0
20200918:1830,0.0,0.0,0.0,23.83,0.69,0.0,0.0
20200918:1930,0.0,0.0,0.0,21.35,1.45,0.0,0.0
20200918:2030,0.0,0.0,0.0,19.8,1.59,0.0,0.0
20200918:2130,0.0,0.0,0.0,19.13,1.45,0.0,0.0
20200918:2230,0.0,0.0,0.0,18.3,1.45,0.0,0.0
20200918:2330,0.0,0.0,0.0,17.78,1.45,0.0,0.0
20200919:0030,0.0,0.0,0.0,17.56,1.38,0.0,0.0
20200919:0130,0.0,0.0,0.0,17.32,1.31,0.0,0.0
20200919:0230,0.0,0.0,0.0,16.89,1.31,0.0,0.0
20200919:0330,0.0,0.0,0.0,16.91,1.24,0.0,0.0
20200919:0430,0.0,0.0,0.0,16.88,1.17,0.0,0.0
20200919:0530,1.26,8.71,2.42,16.78,1.17,0.0,0.00126
20200919:0630,11.59,27.15,12.95,16.86,1.1,0.0,0.01159
20200919:0730,40.92,64.84,23.08,17.74,1.03,0.0,0.040920000000000005
20200919:0830,88.76,120.49,32.31,18.8,1.03,0.0,0.08876
20200919:0930,140.29,178.95,39.94,19.16,0.83,0.0,0.14029
20200919:1030,181.53,226.86,44.99,19.75,0.9,0.0,0.18153
20200919:1130,195.79,244.04,46.47,20.27,0.97,0.0,0.19579
20200919:1230,245.72,304.93,44.04,20.64,0.83,0.0,0.24572
20200919:1330,286.05,354.38,38.25,21.03,0.9,0.0,0.28605
20200919:1430,253.99,316.27,30.15,21.39,0.55,0.0,0.25399
20200919:1530,163.96,209.63,20.64,21.51,0.41,0.0,0.16396
20200919:1630,58.61,87.59,10.37,21.32,0.34,0.0,0.05861
20200919:1730,0.0,0.0,-0.2,20.59,0.55,0.0,0.0
20200919:1830,0.0,0.0,0.0,19.62,1.1,0.0,0.0
20200919:1930,0.0,0.0,0.0,20.21,0.41,0.0,0.0
20200919:2030,0.0,0.0,0.0,19.74,0.55,0.0,0.0
20200919:2130,0.0,0.0,0.0,19.37,0.55,0.0,0.0
20200919:2230,0.0,0.0,0.0,19.01,0.62,0.0,0.0
20200919:2330,0.0,0.0,0.0,18.77,0.55,0.0,0.0
20200920:0030,0.0,0.0,0.0,18.6,0.34,0.0,0.0
20200920:0130,0.0,0.0,0.0,18.4,0.34,0.0,0.0
20200920:0230,0.0,0.0,0.0,17.42,0.83,0.0,0.0
20200920:0330,0.0,0.0,0.0,17.27,0.69,0.0,0.0
20200920:0430,0.0,0.0,0.0,17.27,0.48,0.0,0.0
20200920:0530,0.81,7.74,2.21,16.74,0.55,0.0,0.0008100000000000001
20200920:0630,21.26,44.72,12.73,16.61,0.48,0.0,0.02126
20200920:0730,118.44,161.36,22.84,17.13,0.41,0.0,0.11844
20200920:0830,143.27,183.45,32.04,18.32,0.55,0.0,0.14327
20200920:0930,320.58,394.0,39.63,18.84,0.9,0.0,0.32058
20200920:1030,354.64,436.64,44.63,19.75,1.17,0.0,0.35464
20200920:1130,271.36,334.18,46.08,20.38,1.03,0.0,0.27136
20200920:1230,352.31,438.33,43.64,20.4,0.69,0.0,0.35231
20200920:1330,353.9,443.2,37.87,20.84,0.21,0.0,0.3539
20200920:1430,297.91,370.28,29.78,21.26,0.55,0.0,0.29791
20200920:1530,209.41,263.76,20.29,21.28,0.21,0.0,0.20940999999999999
20200920:1630,57.69,85.87,10.03,20.53,0.48,0.0,0.05769
20200920:1730,0.0,0.0,-0.54,19.5,1.1,0.0,0.0
20200920:1830,0.0,0.0,0.0,18.67,0.76,0.0,0.0
20200920:1930,0.0,0.0,0.0,19.71,0.34,0.0,0.0
20200920:2030,0.0,0.0,0.0,19.43,0.28,0.0,0.0
20200920:2130,0.0,0.0,0.0,19.06,0.21,0.0,0.0
20200920:2230,0.0,0.0,0.0,18.6,0.28,0.0,0.0
20200920:2330,0.0,0.0,0.0,18.13,0.69,0.0,0.0
20200921:0030,0.0,0.0,0.0,17.94,0.48,0.0,0.0
20200921:0130,0.0,0.0,0.0,17.76,0.48,0.0,0.0
20200921:0230,0.0,0.0,0.0,15.69,1.24,0.0,0.0
20200921:0330,0.0,0.0,0.0,14.74,1.31,0.0,0.0
20200921:0430,0.0,0.0,0.0,14.99,0.97,0.0,0.0
20200921:0530,1.24,8.62,2.0,15.0,0.83,0.0,0.00124
20200921:0630,35.48,67.17,12.52,14.31,1.03,0.0,0.03548
20200921:0730,115.76,156.23,22.61,16.35,0.34,0.0,0.11576
20200921:0830,195.93,245.06,31.78,17.55,0.48,0.0,0.19593
20200921:0930,312.27,383.73,39.32,18.23,0.41,0.0,0.31227
20200921:1030,403.55,503.63,44.27,19.18,0.28,0.0,0.40355
20200921:1130,418.32,525.54,45.69,20.14,0.41,0.0,0.41831999999999997
20200921:1230,420.88,528.8,43.24,20.73,0.48,0.0,0.42088
20200921:1330,374.35,467.25,37.48,21.25,0.55,0.0,0.37435
20200921:1430,311.87,387.19,29.41,21.35,0.69,0.0,0.31187
20200921:1530,168.62,214.42,19.93,21.11,0.69,0.0,0.16862
20200921:1630,64.21,94.28,9.68,20.55,0.48,0.0,0.06420999999999999
20200921:1730,0.0,0.0,-0.88,20.02,0.28,0.0,0.0
20200921:1830,0.0,0.0,0.0,18.99,0.9,0.0,0.0
20200921:1930,0.0,0.0,0.0,18.96,0.14,0.0,0.0
20200921:2030,0.0,0.0,0.0,17.84,0.76,0.0,0.0
20200921:2130,0.0,0.0,0.0,17.96,0.76,0.0,0.0
20200921:2230,0.0,0.0,0.0,18.34,0.48,0.0,0.0
20200921:2330,0.0,0.0,0.0,18.14,0.41,0.0,0.0
20200922:0030,0.0,0.0,0.0,17.91,0.21,0.0,0.0
20200922:0130,0.0,0.0,0.0,17.51,0.55,0.0,0.0
20200922:0230,0.0,0.0,0.0,16.46,0.76,0.0,0.0
20200922:0330,0.0,0.0,0.0,16.17,0.69,0.0,0.0
20200922:0430,0.0,0.0,0.0,15.76,0.76,0.0,0.0
20200922:0530,0.0,5.66,1.79,15.77,0.76,0.0,0.0
20200922:0630,30.2,53.23,12.3,15.98,0.62,0.0,0.030199999999999998
20200922:0730,87.79,121.98,22.37,16.82,0.62,0.0,0.08779
20200922:0830,155.7,197.61,31.51,17.45,0.48,0.0,0.15569999999999998
20200922:0930,325.95,402.44,39.0,18.17,0.34,0.0,0.32594999999999996
20200922:1030,435.81,546.08,43.91,19.19,0.69,0.0,0.43581
20200922:1130,401.06,500.49,45.3,20.0,0.9,0.0,0.40106
20200922:1230,411.24,515.99,42.84,20.46,0.9,0.0,0.41124
20200922:1330,323.69,402.61,37.09,20.95,1.03,0.0,0.32369
20200922:1430,199.92,250.88,29.05,20.21,0.9,0.0,0.19992
20200922:1530,71.9,101.39,19.58,19.84,0.14,0.0,0.0719
20200922:1630,30.92,51.56,9.34,19.1,0.14,0.0,0.030920000000000003
20200922:1730,0.0,0.0,-1.22,18.57,0.21,0.0,0.0
20200922:1830,0.0,0.0,0.0,17.53,0.76,0.0,0.0
20200922:1930,0.0,0.0,0.0,16.52,0.55,0.0,0.0
20200922:2030,0.0,0.0,0.0,16.0,0.69,0.0,0.0
20200922:2130,0.0,0.0,0.0,15.94,0.55,0.0,0.0
20200922:2230,0.0,0.0,0.0,15.75,0.48,0.0,0.0
20200922:2330,0.0,0.0,0.0,15.35,0.62,0.0,0.0
20200923:0030,0.0,0.0,0.0,15.34,0.48,0.0,0.0
20200923:0130,0.0,0.0,0.0,15.15,0.41,0.0,0.0
20200923:0230,0.0,0.0,0.0,14.88,0.21,0.0,0.0
20200923:0330,0.0,0.0,0.0,14.75,0.07,0.0,0.0
20200923:0430,0.0,0.0,0.0,14.7,0.21,0.0,0.0
20200923:0530,1.58,9.32,1.58,14.5,0.21,0.0,0.00158
20200923:0630,32.66,57.41,12.08,14.54,0.07,0.0,0.032659999999999995
20200923:0730,148.81,197.83,22.13,15.14,0.21,0.0,0.14881
20200923:0830,309.15,380.92,31.24,16.37,0.41,0.0,0.30915
20200923:0930,432.4,534.48,38.69,17.75,0.83,0.0,0.43239999999999995
20200923:1030,513.81,649.82,43.55,19.04,0.9,0.0,0.51381
20200923:1130,445.06,557.18,44.91,20.16,0.9,0.0,0.44506
20200923:1230,428.9,537.2,42.44,20.7,0.83,0.0,0.4289
20200923:1330,470.99,597.85,36.71,21.13,0.76,0.0,0.47099
20200923:1430,338.15,420.24,28.68,21.59,0.9,0.0,0.33814999999999995
20200923:1530,201.88,254.08,19.23,21.51,0.9,0.0,0.20188
20200923:1630,95.21,133.1,9.0,20.93,0.62,0.0,0.09520999999999999
20200923:1730,0.0,0.0,-1.56,20.37,0.34,0.0,0.0
20200923:1830,0.0,0.0,0.0,18.63,0.97,0.0,0.0
20200923:1930,0.0,0.0,0.0,17.86,0.97,0.0,0.0
20200923:2030,0.0,0.0,0.0,17.13,1.1,0.0,0.0
20200923:2130,0.0,0.0,0.0,17.7,0.9,0.0,0.0
20200923:2230,0.0,0.0,0.0,17.87,0.62,0.0,0.0
20200923:2330,0.0,0.0,0.0,17.56,0.69,0.0,0.0
20200924:0030,0.0,0.0,0.0,17.09,0.76,0.0,0.0
20200924:0130,0.0,0.0,0.0,16.52,0.9,0.0,0.0
20200924:0230,0.0,0.0,0.0,15.91,0.97,0.0,0.0
20200924:0330,0.0,0.0,0.0,15.31,1.03,0.0,0.0
20200924:0430,0.0,0.0,0.0,15.1,1.03,0.0,0.0
20200924:0530,1.42,8.99,1.37,14.92,1.03,0.0,0.0014199999999999998
20200924:0630,24.14,42.32,11.86,15.25,0.83,0.0,0.02414
20200924:0730,102.58,138.19,21.89,15.94,0.9,0.0,0.10258
20200924:0830,131.01,169.2,30.97,17.48,0.62,0.0,0.13101
20200924:0930,211.87,263.19,38.37,17.7,0.34,0.0,0.21187
20200924:1030,244.87,301.65,43.19,18.21,0.41,0.0,0.24487
20200924:1130,215.77,267.47,44.51,18.84,0.34,0.0,0.21577000000000002
20200924:1230,208.59,259.15,42.04,19.55,0.41,0.0,0.20859
20200924:1330,182.97,230.13,36.32,19.94,0.34,0.0,0.18297
20200924:1430,201.61,250.9,28.31,20.09,0.28,0.0,0.20161
20200924:1530,88.52,120.08,18.88,19.98,0.55,0.0,0.08852
20200924:1630,15.38,31.44,8.66,19.39,1.31,0.0,0.015380000000000001
20200924:1730,0.0,0.0,-1.9,18.42,1.17,0.0,0.0
20200924:1830,0.0,0.0,0.0,17.22,1.1,0.0,0.0
20200924:1930,0.0,0.0,0.0,16.57,0.55,0.0,0.0
20200924:2030,0.0,0.0,0.0,16.45,0.55,0.0,0.0
20200924:2130,0.0,0.0,0.0,16.59,0.28,0.0,0.0
20200924:2230,0.0,0.0,0.0,16.12,0.34,0.0,0.0
20200924:2330,0.0,0.0,0.0,15.22,0.76,0.0,0.0
20200925:0030,0.0,0.0,0.0,15.07,0.69,0.0,0.0
20200925:0130,0.0,0.0,0.0,15.33,0.28,0.0,0.0
20200925:0230,0.0,0.0,0.0,15.01,0.21,0.0,0.0
20200925:0330,0.0,0.0,0.0,14.76,0.14,0.0,0.0
20200925:0430,0.0,0.0,0.0,14.17,0.41,0.0,0.0
20200925:0530,1.04,8.16,1.15,13.2,0.69,0.0,0.0010400000000000001
20200925:0630,36.38,70.03,11.64,12.14,0.97,0.0,0.03638
20200925:0730,145.26,191.73,21.65,13.83,0.69,0.0,0.14526
20200925:0830,257.52,315.43,30.69,15.23,0.69,0.0,0.25751999999999997
20200925:0930,441.19,546.23,38.06,16.62,0.69,0.0,0.44118999999999997
20200925:1030,512.14,639.51,42.83,18.38,1.59,0.0,0.51214
20200925:1130,608.79,762.83,44.12,19.49,3.1,0.0,0.6087899999999999
20200925:1230,650.0,811.78,41.64,19.42,4.0,0.0,0.65
20200925:1330,599.82,736.66,35.93,19.28,4.48,0.0,0.59982
20200925:1430,519.93,630.76,27.94,18.79,4.14,0.0,0.51993
20200925:1530,343.59,414.95,18.53,18.21,3.45,0.0,0.34358999999999995
20200925:1630,139.02,183.27,8.31,17.38,2.41,0.0,0.13902
20200925:1730,0.0,0.0,-2.24,16.22,2.14,0.0,0.0
20200925:1830,0.0,0.0,0.0,14.82,2.41,0.0,0.0
20200925:1930,0.0,0.0,0.0,13.62,2.48,0.0,0.0
20200925:2030,0.0,0.0,0.0,12.47,2.41,0.0,0.0
20200925:2130,0.0,0.0,0.0,11.18,2.28,0.0,0.0
20200925:2230,0.0,0.0,0.0,10.72,2.41,0.0,0.0
20200925:2330,0.0,0.0,0.0,10.25,2.55,0.0,0.0
20200926:0030,0.0,0.0,0.0,9.6,2.55,0.0,0.0
20200926:0130,0.0,0.0,0.0,9.06,2.48,0.0,0.0
20200926:0230,0.0,0.0,0.0,8.38,2.34,0.0,0.0
20200926:0330,0.0,0.0,0.0,7.61,2.28,0.0,0.0
20200926:0430,0.0,0.0,0.0,7.06,2.34,0.0,0.0
20200926:0530,1.16,8.25,0.94,6.63,2.34,0.0,0.00116
20200926:0630,47.46,86.31,11.42,6.64,2.34,0.0,0.04746
20200926:0730,233.6,298.02,21.41,9.23,1.59,0.0,0.2336
20200926:0830,430.93,520.81,30.42,13.48,2.21,0.0,0.43093
20200926:0930,586.85,714.78,37.74,14.5,2.97,0.0,0.58685
20200926:1030,695.94,867.05,42.46,15.44,3.24,0.0,0.69594
20200926:1130,734.8,930.22,43.73,16.27,3.17,0.0,0.7348
20200926:1230,712.86,902.6,41.24,16.87,3.03,0.0,0.71286
20200926:1330,671.07,844.31,35.55,17.12,2.83,0.0,0.67107
20200926:1430,576.0,711.56,27.57,17.18,2.62,0.0,0.576
20200926:1530,401.71,487.12,18.17,16.95,2.55,0.0,0.40170999999999996
20200926:1630,171.68,222.57,7.97,16.33,2.21,0.0,0.17168
20200926:1730,0.0,0.0,-2.58,14.97,1.86,0.0,0.0
20200926:1830,0.0,0.0,0.0,12.82,2.0,0.0,0.0
20200926:1930,0.0,0.0,0.0,11.13,2.14,0.0,0.0
20200926:2030,0.0,0.0,0.0,9.56,2.14,0.0,0.0
20200926:2130,0.0,0.0,0.0,8.18,2.07,0.0,0.0
20200926:2230,0.0,0.0,0.0,7.09,1.93,0.0,0.0
20200926:2330,0.0,0.0,0.0,6.39,1.79,0.0,0.0
20200927:0030,0.0,0.0,0.0,5.69,1.79,0.0,0.0
20200927:0130,0.0,0.0,0.0,4.96,1.93,0.0,0.0
20200927:0230,0.0,0.0,0.0,4.7,1.86,0.0,0.0
20200927:0330,0.0,0.0,0.0,5.91,1.24,0.0,0.0
20200927:0430,0.0,0.0,0.0,5.63,1.1,0.0,0.0
20200927:0530,0.84,7.56,0.73,5.29,1.1,0.0,0.0008399999999999999
20200927:0630,44.92,83.98,11.2,5.2,1.17,0.0,0.04492
20200927:0730,211.85,265.1,21.17,6.64,0.69,0.0,0.21184999999999998
20200927:0830,355.23,428.98,30.14,11.0,0.34,0.0,0.35523000000000005
20200927:0930,518.44,638.39,37.42,12.77,0.76,0.0,0.51844
20200927:1030,654.28,830.76,42.1,14.05,1.24,0.0,0.65428
20200927:1130,709.24,917.36,43.33,15.02,1.38,0.0,0.70924
20200927:1230,715.78,930.04,40.84,15.74,1.45,0.0,0.71578
20200927:1330,677.46,870.86,35.16,16.12,1.45,0.0,0.6774600000000001
20200927:1430,573.01,715.04,27.21,16.31,1.59,0.0,0.57301
20200927:1530,369.63,448.55,17.82,16.07,1.66,0.0,0.36963
20200927:1630,109.32,146.96,7.63,15.43,1.59,0.0,0.10931999999999999
20200927:1730,0.0,0.0,-2.91,14.42,1.52,0.0,0.0
20200927:1830,0.0,0.0,0.0,12.59,1.38,0.0,0.0
20200927:1930,0.0,0.0,0.0,11.74,0.97,0.0,0.0
20200927:2030,0.0,0.0,0.0,11.49,0.9,0.0,0.0
20200927:2130,0.0,0.0,0.0,10.99,0.97,0.0,0.0
20200927:2230,0.0,0.0,0.0,9.33,1.31,0.0,0.0
20200927:2330,0.0,0.0,0.0,8.43,1.45,0.0,0.0
20200928:0030,0.0,0.0,0.0,7.94,1.52,0.0,0.0
20200928:0130,0.0,0.0,0.0,7.58,1.24,0.0,0.0
20200928:0230,0.0,0.0,0.0,8.56,0.76,0.0,0.0
20200928:0330,0.0,0.0,0.0,8.31,0.55,0.0,0.0
20200928:0430,0.0,0.0,0.0,8.14,0.69,0.0,0.0
20200928:0530,0.53,6.91,0.51,7.08,0.97,0.0,0.00053
20200928:0630,36.51,78.76,10.97,6.32,1.1,0.0,0.03651
20200928:0730,226.98,292.69,20.92,9.25,0.69,0.0,0.22698
20200928:0830,425.78,522.76,29.86,13.02,0.55,0.0,0.42578
20200928:0930,567.44,716.55,37.1,15.42,0.69,0.0,0.56744
20200928:1030,654.9,853.11,41.74,16.98,0.83,0.0,0.6548999999999999
20200928:1130,695.74,923.0,42.94,18.16,0.97,0.0,0.69574
20200928:1230,667.64,874.37,40.45,19.01,1.31,0.0,0.66764
20200928:1330,639.83,828.26,34.78,19.46,1.52,0.0,0.63983
20200928:1430,520.25,653.06,26.84,19.65,1.59,0.0,0.52025
20200928:1530,364.58,450.62,17.47,19.55,1.52,0.0,0.36457999999999996
20200928:1630,143.39,191.92,7.29,19.0,1.45,0.0,0.14339
20200928:1730,0.0,0.0,-3.25,17.32,1.38,0.0,0.0
20200928:1830,0.0,0.0,0.0,15.15,1.31,0.0,0.0
20200928:1930,0.0,0.0,0.0,15.39,1.03,0.0,0.0
20200928:2030,0.0,0.0,0.0,14.97,0.83,0.0,0.0
20200928:2130,0.0,0.0,0.0,14.77,0.48,0.0,0.0
20200928:2230,0.0,0.0,0.0,14.42,0.34,0.0,0.0
